price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,total_sqft_larger_than_neighbours,price_per_sqft,is_renovated
328000,3,2.25,2020,8379,2,0,3,7,2020,0,1994,98038,47.3828,-122.023,2020,8031,21.12,1,31.54,0
390000,3,2.25,1250,7500,1,0,5,7,1250,0,1942,98146,47.5123,-122.373,1280,7392,6.76,1,44.57,0
479950,2,2,1510,6516,1,0,3,8,1510,0,2005,98053,47.7076,-122.013,1640,6009,16.41,1,59.8,0
264950,4,2.25,1720,9753,1,0,4,7,1120,600,1978,98023,47.2922,-122.371,1510,9753,21.76,1,23.09,0
235000,3,1,1430,15246,1,0,4,7,980,450,1961,98031,47.4075,-122.214,1960,13068,14.78,1,14.09,0
516500,3,2.5,1480,4729,2,0,3,7,1480,0,2004,98053,47.6794,-122.034,2250,4729,14.76,0,83.19,0
655000,2,1.75,1450,15798,2,1,3,7,1230,220,1915,98166,47.4497,-122.375,2030,13193,10.99,1,37.98,1
500000,4,2.75,2280,15347,1,0,5,7,2280,0,1960,98059,47.5218,-122.164,2280,15347,9.76,0,28.37,0
315000,6,2.75,2940,7350,1,0,3,8,1780,1160,1978,98023,47.3103,-122.339,2120,8236,20.43,0,30.61,0
213000,2,1,1000,10200,1,0,3,6,1000,0,1961,98024,47.5687,-121.899,1150,13702,20.33,0,19.02,0
475000,3,1.5,2480,5280,1.5,0,5,7,1620,860,1947,98108,47.5575,-122.303,2090,4800,3.63,1,61.21,0
1030000,5,4,3760,28040,2,0,3,10,3760,0,1983,98033,47.6489,-122.183,3430,35096,7.54,0,32.39,0
416000,3,2,2220,94300,1,0,5,7,1640,580,1976,98010,47.3459,-121.95,2070,80100,25.32,1,4.31,0
410000,4,1,1970,4740,1.5,0,3,7,1670,300,1904,98122,47.6136,-122.303,1510,4740,1.45,1,61.1,1
800000,3,3.5,3830,221284,2,0,3,10,3530,300,1993,98077,47.7641,-122.023,2920,148539,18.04,1,3.55,0
472000,6,2.5,4410,14034,1,0,4,9,2350,2060,1965,98003,47.3376,-122.324,2600,13988,18.55,1,25.59,0
225000,3,1.75,1430,8505,1,0,4,7,1430,0,1968,98003,47.3173,-122.319,1190,8640,19.96,1,22.65,0
210000,2,1,830,6000,1,0,3,6,830,0,1940,98126,47.5308,-122.376,830,4960,5.59,1,30.75,0
455000,2,1,1430,5000,1.5,0,2,7,1430,0,1925,98115,47.6727,-122.299,1450,3750,4.84,1,70.76,0
225000,3,1,1300,8316,1,0,4,6,1300,0,1954,98002,47.3221,-122.216,1260,8316,20.35,1,23.4,0
480000,2,1,1030,3060,1,0,4,7,790,240,1918,98103,47.6779,-122.353,1390,3060,5.05,0,117.36,0
363000,3,2.5,2740,11872,2,0,3,9,2740,0,1990,98023,47.3076,-122.395,2570,10377,20.83,1,24.84,0
2400000,4,2.5,3650,8354,1,1,3,9,1830,1820,2000,98074,47.6338,-122.072,3120,18841,12.25,0,199.93,0
181000,2,1.5,720,5120,1,0,3,6,720,0,1954,98106,47.5218,-122.357,1150,2566,5.94,1,30.99,0
250000,4,2,2010,7312,1,0,4,7,2010,0,1976,98002,47.2785,-122.213,2010,7650,23.3,0,26.82,0
481000,3,1.75,1560,3000,1,0,4,6,770,790,1918,98103,47.6846,-122.345,1390,3000,5.45,1,105.48,0
260000,3,2,1810,7209,1,0,4,7,1240,570,1978,98032,47.3656,-122.278,1750,7209,16.8,1,28.83,0
455000,4,2.5,3360,7685,2,0,3,9,3360,0,2001,98058,47.4369,-122.111,3060,6567,15.59,1,41.2,0
415000,3,2.25,1510,36224,2,0,3,8,1510,0,1991,98045,47.4616,-121.711,1730,36224,30.63,0,11,0
349500,3,1,1400,3538,1,0,3,7,800,600,1953,98118,47.5405,-122.27,1620,6331,5.38,0,70.78,0
245000,3,2.5,1730,7442,2,0,3,7,1730,0,1987,98030,47.3507,-122.178,1630,6458,19.05,1,26.71,0
592500,2,2,1420,9191,1.5,0,5,7,1420,0,1928,98115,47.6979,-122.32,1420,6816,6.36,1,55.84,0
385000,4,1.75,2360,7620,1,0,4,7,1180,1180,1955,98106,47.5278,-122.345,1910,7620,5.45,1,38.58,0
315000,3,1.75,1580,11455,1,0,4,7,1200,380,1974,98059,47.4756,-122.147,1550,10650,12.48,1,24.17,0
255000,3,1,1230,10170,1,0,3,7,1230,0,1979,98045,47.4437,-121.772,1380,10098,28.42,0,22.37,0
693000,4,2.5,2460,4425,2,0,3,8,2460,0,2006,98052,47.7048,-122.109,2990,5659,12.41,0,100.65,0
780000,3,1,1660,4400,1.5,0,3,8,1460,200,1911,98112,47.6362,-122.302,1660,4400,2.5,0,128.71,0
237000,3,1.75,1270,8470,1,0,4,7,1270,0,1960,98198,47.4207,-122.29,1600,8470,12.96,0,24.33,0
525000,3,2.25,2100,40510,2,0,3,10,1320,780,1979,98074,47.6154,-122.047,2380,33450,13.29,1,12.32,0
425000,2,1,770,5040,1,0,3,5,770,0,1930,98144,47.5964,-122.299,1330,2580,1.68,1,73.15,0
369900,1,0.75,760,10079,1,1,5,5,760,0,1936,98070,47.4683,-122.438,1230,14267,10.72,0,34.13,0
290000,4,2.5,1700,7280,2,0,4,7,1700,0,1988,98031,47.4045,-122.171,1950,7475,15.82,0,32.29,0
285000,3,1,1120,10701,1,0,3,7,1120,0,1954,98106,47.5544,-122.358,1130,6350,3.77,1,24.11,0
415000,2,1,1070,4500,1,0,3,7,1070,0,1937,98115,47.6802,-122.29,1320,4465,5.47,0,74.51,0
272500,3,2.5,2070,9900,1,0,3,8,1420,650,1979,98023,47.2988,-122.371,2070,8250,21.3,1,22.77,0
2900000,4,3.25,5050,20100,1.5,0,3,11,4750,300,1982,98004,47.6312,-122.223,3890,20060,5.36,1,115.31,0
1370000,4,4.75,5310,57346,2,0,4,11,5310,0,1989,98077,47.7285,-122.042,4180,47443,15.91,1,21.87,0
436000,2,1,1040,7538,1,0,4,7,1040,0,1939,98133,47.7107,-122.352,1440,7530,7.27,0,50.83,0
210000,3,1,1700,11390,1,0,4,7,1700,0,1967,98003,47.3271,-122.323,1350,8164,19.28,1,16.04,0
236000,3,1,1300,5898,1,0,3,7,1300,0,1961,98178,47.5053,-122.255,1320,7619,7.84,0,32.79,0
331000,3,1.75,1080,1306,1,0,3,7,580,500,1954,98199,47.6601,-122.4,1440,2225,4.88,0,138.73,1
365000,3,2.5,2653,4510,2,0,3,8,2653,0,2006,98031,47.4145,-122.166,2653,4927,15.34,0,50.96,0
450000,3,2,2290,16258,1,0,5,8,2290,0,1960,98058,47.4672,-122.165,1660,10530,12.36,1,24.26,0
770000,4,2.75,3820,26300,2,0,3,9,2850,970,2014,98028,47.7618,-122.261,1860,12136,11.24,1,25.56,0
455000,4,2.5,2210,49375,1,0,3,8,2210,0,1997,98038,47.3828,-122.071,2670,49385,19.65,0,8.82,0
405000,3,1.75,2390,6000,1,0,3,6,1240,1150,1908,98118,47.5362,-122.268,2020,6000,5.68,1,48.27,0
304900,4,1.75,2600,11325,1,0,4,7,1610,990,1969,98031,47.3954,-122.206,1720,11088,15.7,1,21.9,0
170000,2,1,860,5265,1,0,3,6,860,0,1931,98178,47.5048,-122.272,1650,8775,7.54,0,27.76,0
2050000,5,3,3830,8480,2,0,5,9,2630,1200,1905,98122,47.6166,-122.287,3050,7556,2.22,1,166.53,1
780000,4,2.5,3500,7048,2,0,3,9,3500,0,2005,98053,47.6811,-122.025,3920,7864,15.19,0,73.95,0
330000,3,3,2420,13959,1,0,4,8,1740,680,1988,98028,47.7486,-122.23,2570,13300,10.92,1,20.15,0
370000,4,2.5,2720,8666,2,0,3,9,2720,0,1992,98030,47.3846,-122.169,2410,8100,17.09,1,32.5,0
467000,5,2.25,2500,13500,1,0,3,7,1850,650,1979,98072,47.7564,-122.144,2300,9750,13.56,1,29.19,0
405000,3,1.75,1670,6720,1,0,3,7,1140,530,1980,98034,47.7198,-122.193,1670,7320,10.17,0,48.27,0
675000,5,2.25,2900,10300,1,0,3,8,1450,1450,1985,98006,47.5461,-122.151,2310,10300,9.4,1,51.14,0
500000,2,1,1640,14100,1,0,4,7,1140,500,1954,98006,47.5712,-122.143,1520,13527,9.13,1,31.77,0
389999,4,2.5,1890,15770,2,0,4,7,1890,0,1968,98166,47.4281,-122.343,2410,15256,12.31,0,22.08,0
630000,4,1.75,2950,9025,1,0,4,8,1780,1170,1975,98034,47.7128,-122.223,2120,9600,8.94,1,52.61,0
360000,4,2.5,2160,9528,2,0,3,9,2160,0,1992,98001,47.3341,-122.255,2280,9937,19.13,0,30.8,0
580000,4,3,3280,11060,2,0,3,8,2270,1010,1986,98056,47.5399,-122.181,2320,11004,8.4,1,40.45,0
550000,3,2,1970,4166,2,0,5,8,1270,700,1929,98126,47.5717,-122.375,2390,4166,3.11,0,89.63,0
879000,4,2.5,3360,22111,2,0,3,10,3360,0,1994,98075,47.5951,-122.017,3150,11374,14.69,1,34.51,0
265000,3,2,1320,8959,1,0,3,7,1320,0,1993,98042,47.3536,-122.144,1740,7316,19.53,1,25.78,0
446500,3,2.5,2650,7286,2,0,3,8,2650,0,1990,98059,47.5084,-122.154,2400,7220,10.7,1,44.94,0
404000,3,1.5,2030,8880,1,0,3,7,1330,700,1963,98108,47.5586,-122.311,2140,5592,3.43,1,37.03,0
267500,3,1.75,1590,11914,1,0,3,7,1090,500,1957,98188,47.4427,-122.274,1630,9052,11.61,1,19.81,0
3080000,4,5,4550,18641,1,1,3,10,2600,1950,2002,98074,47.6053,-122.077,4550,19508,11.88,0,132.81,0
335000,3,2.5,2440,7632,2,0,3,8,2440,0,1998,98003,47.3494,-122.301,2510,7903,17.79,0,33.26,0
576000,3,2.5,1940,9000,1,0,4,7,970,970,1948,98117,47.6933,-122.393,2190,7310,6.65,1,52.65,0
208633,3,2.5,2040,3810,2,0,3,8,2040,0,2006,98038,47.3537,-122,2370,4590,23.33,0,35.66,0
315000,3,2.25,2200,8750,1,0,4,7,1120,1080,1964,98166,47.476,-122.337,1460,10139,8.99,0,28.77,0
725000,3,1.75,1920,3300,1,0,4,8,960,960,1913,98112,47.6239,-122.298,1740,4000,2,0,138.89,0
550000,4,2.75,1800,7750,1,0,4,8,1400,400,1965,98177,47.7776,-122.384,1800,8275,12.08,0,57.59,0
610750,4,2.25,2180,7297,2,0,3,8,2180,0,1984,98074,47.6459,-122.058,2250,9781,13.05,0,64.45,0
550700,2,1,1010,5000,1.5,0,4,6,1010,0,1908,98105,47.6692,-122.297,1460,5000,4.65,0,91.63,0
665000,4,2.75,3320,10574,2,0,5,8,2220,0,1960,98056,47.5376,-122.18,2720,8330,8.52,1,47.86,0
834000,4,2.5,2370,4000,1.5,0,5,8,1980,390,1928,98144,47.601,-122.294,2440,5750,1.81,0,130.93,0
201000,5,1.75,1660,78408,1.5,0,3,6,1660,0,1915,98065,47.529,-121.837,1660,78408,23.67,0,2.51,0
2380000,5,2.5,3650,9050,2,0,5,10,3370,280,1921,98119,47.6345,-122.367,2880,5400,2.54,1,187.4,0
1380000,4,3.25,4290,12103,1,0,3,11,2690,1600,1997,98006,47.5503,-122.102,3860,11244,11.39,1,84.18,0
305000,4,2.25,1950,7700,1,0,3,8,1350,600,1979,98058,47.4441,-122.125,2150,7350,14.78,1,31.61,0
487000,3,2,2590,14052,1,0,5,8,1720,870,1948,98133,47.7357,-122.333,1570,8162,8.94,1,29.26,0
390000,3,2.5,1930,64904,1,0,4,8,1930,0,1988,98042,47.346,-122.157,2350,57500,19.74,1,5.84,0
548000,2,1,1470,3864,1,0,4,7,1170,300,1916,98103,47.6638,-122.345,1570,3864,4.02,0,102.74,0
268750,4,1,800,8775,1,0,3,6,800,0,1943,98166,47.48,-122.336,1310,8775,8.72,0,28.07,0
819900,5,2.75,3150,7119,2,0,3,9,3150,0,2013,98052,47.6759,-122.151,1560,8384,9.7,1,79.84,0
520000,3,2.25,2030,16200,2,0,3,8,2030,0,1984,98027,47.5162,-122.057,2660,17958,14.24,0,28.52,0
230000,3,2,1450,11204,1,0,3,7,1450,0,2003,98001,47.2639,-122.252,1520,9518,23.93,1,18.18,0
240000,3,1.75,1510,10248,1,0,3,7,1510,0,1969,98023,47.2929,-122.371,1510,9753,21.71,1,20.41,0
232000,2,1,1240,12092,1,0,3,6,960,280,1922,98146,47.4957,-122.352,1820,7460,7.69,1,17.4,1
274975,3,2.5,3030,45004,2,0,3,9,3030,0,1987,98077,47.7721,-122.093,3080,35781,15.96,1,5.72,0
740000,4,2,2050,4400,1.5,0,4,9,2050,0,1922,98102,47.644,-122.319,2320,5500,2.68,0,114.73,0
186375,3,1,1000,7636,1,0,2,7,1000,0,1952,98166,47.472,-122.344,1150,7600,9.28,0,21.58,0
790000,3,2.25,2370,10289,1,0,4,9,1590,780,1977,98005,47.592,-122.166,2500,10004,7.8,1,62.41,0
880000,4,3.5,2800,6750,2,0,3,9,1890,910,1951,98105,47.669,-122.275,2370,6120,5.09,1,92.15,1
279000,6,1.75,2240,11180,2,0,4,7,2240,0,1955,98198,47.42,-122.323,1590,7955,12.86,1,20.79,0
295000,3,2,1810,10530,1,0,3,8,1810,0,1991,98022,47.1913,-122.012,1910,10450,32.32,0,23.91,0
640000,2,1,1070,5000,1,0,3,7,1070,0,1924,98103,47.6666,-122.331,1710,5000,4.17,0,105.44,0
940000,4,2,2490,9525,2,0,5,9,2490,0,1968,98040,47.5639,-122.217,2770,9525,6.1,0,78.24,0
260000,4,2.5,1960,5238,2,0,3,7,1960,0,2003,98038,47.3483,-122.052,1800,5894,22.09,0,36.12,0
559900,3,2.75,2930,5569,1,0,3,9,1860,1070,2004,98072,47.7648,-122.164,2580,11045,13.45,0,65.88,0
791500,4,2,1510,3500,1.5,0,5,7,1510,0,1911,98103,47.6794,-122.357,1820,3750,5.19,0,157.98,0
265000,3,1.75,1420,8250,1,0,3,7,1420,0,1954,98133,47.7535,-122.354,1740,8000,10.22,0,27.4,0
245000,3,1.75,1740,11547,1,0,3,7,1740,0,1954,98178,47.4945,-122.22,880,78408,9.32,0,18.44,0
485000,4,1.75,2560,43995,2,0,4,7,2560,0,1962,98052,47.6945,-122.093,2560,14764,12.68,1,10.42,0
684000,4,3.5,3040,8414,2,0,3,9,2420,620,2010,98059,47.5222,-122.157,3470,8066,10.01,0,59.72,0
425000,3,1.75,2500,6840,1,0,3,8,1300,1200,1957,98125,47.7222,-122.32,1580,8691,8.03,0,45.5,0
309600,4,1.75,1275,20000,1,0,4,6,1275,0,1991,98070,47.3796,-122.49,1660,20000,17.29,0,14.55,0
552250,4,2.5,2580,5823,2,0,3,8,2580,0,2002,98065,47.5374,-121.875,2380,5823,21.82,1,65.72,0
165000,4,1,1000,7134,1,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138,9.12,0,20.29,0
320000,2,1,1070,32633,1,0,4,6,1070,0,1930,98059,47.4716,-122.078,1360,32156,15.05,1,9.49,0
206600,3,2,1390,13464,1,0,4,7,1390,0,1987,98030,47.3581,-122.173,1720,12080,18.67,1,13.91,0
387000,4,1.75,2500,7690,1,0,3,7,1250,1250,1973,98155,47.7713,-122.307,2040,8646,11.46,0,37.98,0
299000,1,0.75,560,12120,1,0,3,4,560,0,1967,98014,47.675,-121.854,1300,19207,22.74,0,23.58,0
855000,4,2.75,2270,10460,2,0,3,9,2270,0,1965,98040,47.5603,-122.222,2610,10180,6.03,0,67.16,0
315000,3,1,1900,14400,1,0,4,7,1300,600,1954,98166,47.4147,-122.337,1940,14400,13.22,0,19.33,0
437500,2,1,990,3120,1,0,5,7,790,200,1907,98103,47.68,-122.353,1930,3120,5.19,0,106.45,0
252000,4,1.5,1550,19800,1,0,4,7,1050,500,1969,98001,47.3117,-122.27,1640,22654,20.54,0,11.8,0
375000,4,1.75,2200,7475,1,0,5,7,1100,1100,1955,98118,47.543,-122.28,1600,5766,4.99,1,38.76,0
300000,4,2.5,1910,4862,2,0,3,7,1910,0,2005,98038,47.3607,-122.034,2010,5091,21.93,0,44.3,0
420000,4,1,1750,9600,1.5,0,4,7,1750,0,1954,98006,47.5759,-122.137,1750,10530,9.32,0,37,0
900000,3,1,1330,77972,1,0,3,7,1330,0,1928,98033,47.6891,-122.159,1340,17689,9.88,1,11.35,1
679900,3,2.5,2440,5750,2,0,3,9,1980,460,2000,98116,47.565,-122.381,1520,5750,3.64,1,83.02,0
463000,3,2.5,1640,29970,2,0,3,7,1640,0,1992,98053,47.6359,-121.974,1580,28399,16.79,1,14.65,0
380000,5,2.5,2760,11340,2,0,4,9,2760,0,1978,98059,47.4769,-122.141,2470,11340,12.61,1,26.95,0
329500,4,2.5,1820,7912,2,0,3,7,1820,0,1994,98038,47.3845,-122.029,1820,8168,20.84,0,33.86,0
604950,3,2.5,2110,5608,1,0,3,8,1340,770,2013,98033,47.6743,-122.184,2040,9363,8.34,0,78.38,0
795000,5,2.5,3040,9570,1,0,4,8,1640,1400,1966,98006,47.5651,-122.164,2920,8800,8.33,1,63.05,0
465000,3,2,1840,40438,2,0,3,7,1840,0,1994,98045,47.4853,-121.709,1380,44049,30.22,0,11,0
673000,4,2.5,2990,10400,2,0,3,9,2990,0,2002,98166,47.4508,-122.359,2140,17449,10.8,0,50.26,0
810000,4,2.5,3520,15420,2,0,3,10,3520,0,1991,98074,47.6375,-122.016,3400,21455,14.87,0,42.77,0
785000,4,2.75,2440,69415,1,0,4,8,1910,530,1989,98075,47.5944,-122.042,2770,24361,13.53,1,10.92,0
338000,4,3,2090,7500,1,0,3,7,1370,720,1986,98056,47.4888,-122.182,1810,7650,10.71,1,35.25,0
280000,3,2.25,1430,7222,2,0,3,7,1430,0,1993,98056,47.5112,-122.19,1430,7220,9.32,1,32.36,0
315000,4,2.25,2180,10754,1,0,5,7,1100,1080,1954,98133,47.7711,-122.341,1810,6929,11.39,1,24.35,0
380000,5,3,3450,9914,2,0,3,9,3450,0,2004,98023,47.2813,-122.345,2860,9721,22.44,1,28.43,0
297000,3,2.25,1450,7562,2,0,3,7,1450,0,1994,98056,47.5038,-122.189,1650,7625,9.72,0,32.96,0
730000,4,2.5,3230,7331,2,0,3,10,3230,0,2004,98075,47.5823,-121.97,3480,7447,16.94,0,69.12,0
450000,3,1.75,1640,13500,1,0,3,7,1110,530,1940,98125,47.7164,-122.304,1770,12600,7.72,1,29.72,0
275000,3,3,1590,7750,1,0,3,7,1060,530,1997,98038,47.3624,-122.045,1680,7500,21.51,1,29.44,0
595000,4,2,2020,2849,2,0,3,7,2020,0,1960,98115,47.6831,-122.329,1910,3120,5.31,0,122.2,0
435000,3,1.5,1300,3348,1.5,0,3,7,1300,0,1904,98144,47.592,-122.307,1590,2577,1.53,1,93.59,1
270000,2,1.5,1380,209959,1,0,1,6,1380,0,1954,98011,47.7461,-122.195,3130,19868,11.57,1,1.28,0
950000,3,3,4040,14338,2,0,3,10,3030,1010,1986,98077,47.7268,-122.06,3360,14142,15.15,1,51.69,0
389000,4,2.25,2130,5337,2,0,3,7,2130,0,2001,98019,47.7237,-121.959,2300,6930,19.15,0,52.1,0
560000,4,2.25,2550,7800,1,0,3,8,1580,970,1968,98052,47.6283,-122.095,2420,8050,11.14,0,54.11,0
1350000,5,3.5,4800,14984,2,0,3,11,3480,0,1998,98006,47.5543,-122.148,4050,19009,9.29,0,68.24,0
799000,4,2.25,2510,11585,2,0,4,8,2510,0,1969,98040,47.5483,-122.226,2450,9691,6.36,1,56.69,0
365500,3,2,1410,9600,1,0,4,7,1410,0,1983,98072,47.7591,-122.146,1410,9600,13.65,0,33.2,0
252350,3,2,1650,7352,1,0,3,7,1160,490,1979,98058,47.4612,-122.169,1710,7350,12.57,0,28.03,0
403950,4,2.5,2120,13780,2,0,3,8,2120,0,1993,98146,47.4987,-122.365,1880,12000,7.58,1,25.41,0
385000,4,1.5,2040,10726,1,0,3,7,1380,660,1954,98177,47.772,-122.358,1610,10020,11.51,1,30.16,0
345000,4,1,1550,7620,1.5,0,3,7,1550,0,1957,98106,47.5287,-122.35,1450,7620,5.42,1,37.62,0
490000,3,2.75,1980,3128,2,0,4,9,1980,0,1979,98008,47.6109,-122.114,1950,2856,10.16,1,95.93,0
330000,3,2.5,1600,26977,2,0,3,8,1600,0,2005,98019,47.7736,-121.901,1790,27743,23.13,0,11.55,0
927000,4,2.75,3300,12090,2,0,3,8,3300,0,1953,98004,47.6294,-122.218,3180,12239,5.55,0,60.23,0
1120000,4,2.5,3840,16619,2,0,4,10,3840,0,1983,98040,47.5634,-122.213,3600,16553,6.28,1,54.74,0
330000,2,1,1220,10000,1,0,5,7,1220,0,1950,98028,47.7405,-122.241,2000,9600,10.19,0,29.41,0
530000,5,2.25,2720,8800,1,0,4,7,1500,1220,1958,98008,47.5976,-122.118,2110,8800,9.99,1,46.01,0
365000,4,2,1940,25600,1,0,1,8,1940,0,1962,98006,47.5722,-122.129,2000,10071,9.74,1,13.25,0
378750,3,2.5,2160,3000,1.5,0,3,7,1260,900,1909,98118,47.5644,-122.289,1060,3500,3.52,1,73.4,1
269900,4,1.75,1530,8750,1.5,0,4,7,1530,0,1968,98058,47.4556,-122.157,1390,8750,13.22,1,26.25,0
557000,3,3.5,1710,2096,2,0,3,8,1290,420,2008,98122,47.6055,-122.305,1630,1543,1.26,1,146.35,0
360000,4,1.75,3730,16980,1,0,4,7,2150,1580,1974,98022,47.1775,-122.022,1880,16963,32.96,1,17.38,0
352000,2,1,940,5000,1,0,4,7,940,0,1937,98117,47.6879,-122.385,1560,4500,6.15,0,59.26,0
437000,3,2.5,1750,22357,2,0,3,8,1750,0,1994,98045,47.4807,-121.779,2430,22357,27.2,0,18.13,0
322500,4,2.5,1820,6753,2,0,3,7,1820,0,1994,98038,47.3845,-122.032,1820,7107,20.74,0,37.62,0
650000,3,3.25,1510,2000,2,0,3,9,1330,180,2001,98116,47.5815,-122.402,1510,1352,3.67,1,185.19,0
450000,3,2,1290,1213,3,0,3,8,1290,0,2001,98103,47.6609,-122.344,1290,3235,3.82,0,179.78,0
278500,3,2,1570,5250,1,0,3,7,1570,0,1998,98092,47.3163,-122.188,1570,5250,21.12,0,40.84,0
364950,4,2.5,1930,6957,2,0,3,8,1930,0,1995,98055,47.4309,-122.191,2090,6996,13.78,0,41.07,0
840000,4,3.5,2840,40139,1,0,4,10,2840,0,1986,98038,47.401,-122.026,3180,36852,20.11,1,19.54,0
268000,3,2.5,1550,8134,2,0,3,7,1550,0,1991,98031,47.404,-122.191,1550,8134,15.43,0,27.67,0
517534,2,1,833,143947,1,0,3,5,833,0,2006,98070,47.3889,-122.482,1380,143947,16.55,0,3.57,0
632925,3,2.5,2990,32239,2,0,4,8,2990,0,1978,98077,47.7718,-122.095,2990,36497,15.88,0,17.97,0
577500,3,2.5,2000,7251,2,0,3,9,2000,0,1995,98034,47.7067,-122.2,2450,8118,9.27,0,62.43,0
339000,4,1.5,2390,7480,1.5,0,3,7,2390,0,1920,98178,47.504,-122.227,2850,6867,8.59,1,34.35,0
570000,3,1.75,2910,37461,1,0,4,7,1530,1380,1967,98052,47.7015,-122.164,2520,18295,10.22,1,14.12,0
563500,4,1.75,2085,174240,1,0,3,7,1610,475,1964,98024,47.5753,-121.95,2690,174240,17.92,0,3.2,0
423000,4,2.25,2200,9351,1,0,5,7,1290,910,1962,98133,47.7448,-122.333,1910,8660,9.57,1,36.62,0
355000,3,2.25,1860,5028,2,0,3,8,1860,0,2012,98019,47.7318,-121.982,2320,5465,18.44,0,51.54,0
1550000,5,4.25,6070,171626,2,0,3,12,6070,0,1999,98024,47.5954,-121.95,4680,211267,17.8,0,8.72,0
482000,2,1,950,3960,1,0,3,7,950,0,1941,98103,47.6885,-122.337,1320,4050,5.69,0,98.17,0
625000,3,1.75,1600,9135,1,0,5,7,1600,0,1955,98006,47.5724,-122.179,1580,9800,7.5,0,58.22,0
538000,3,2.5,2250,11632,2,0,3,8,2250,0,1988,98056,47.5272,-122.169,2360,11632,9.35,0,38.76,0
380000,3,2.5,2280,10255,2,0,4,8,2280,0,1985,98058,47.4334,-122.161,2310,10094,14.35,1,30.32,0
375000,2,1,940,5120,1,0,3,7,940,0,1909,98122,47.6073,-122.308,1300,5120,1.12,0,61.88,0
245000,3,2.5,1530,8500,1,0,5,7,1030,500,1996,98038,47.3592,-122.046,1850,8140,21.66,1,24.43,0
310000,5,1.75,2190,27260,1,0,4,7,2190,0,1947,98166,47.4546,-122.337,1620,39480,10.47,0,10.53,0
1300000,3,2,2350,15021,1,0,4,8,1770,580,1976,98004,47.6408,-122.219,3530,15715,5.78,0,74.84,0
397000,4,2,1440,7680,1,0,3,7,1200,240,1971,98034,47.7245,-122.2,1460,9660,10.22,0,43.53,0
365000,3,2.5,2200,4052,2,0,3,8,2200,0,2005,98058,47.4362,-122.178,2310,5082,13.76,0,58.38,0
328500,4,3,2290,8250,2,0,3,9,2290,0,1990,98042,47.3739,-122.156,2290,8250,18.02,0,31.17,0
988000,4,3,4040,19700,2,0,3,11,4040,0,1987,98052,47.7205,-122.127,3930,21887,12.38,0,41.62,0
1000000,4,2.5,2610,3277,1.5,0,5,8,1920,690,1922,98103,47.6636,-122.33,1810,3277,3.96,1,169.87,0
237000,3,2.5,1490,2138,2,0,3,7,1490,0,2005,98055,47.4324,-122.197,1490,2094,13.55,1,65.33,0
525000,4,2.5,2450,5280,2,0,3,8,2450,0,2003,98011,47.7734,-122.224,2300,4674,12.59,1,67.92,0
749000,4,2.5,1710,9627,1,0,3,9,1440,270,1976,98006,47.559,-122.164,2140,9131,8.48,1,66.07,1
722500,5,2.5,4870,11800,2,0,3,10,3470,1400,1983,98074,47.633,-122.041,3180,11398,13.67,1,43.34,0
843000,3,2.5,3130,8750,2,0,3,10,3130,0,1991,98052,47.6954,-122.103,2860,9003,12.31,1,70.96,0
438000,2,2,1270,1372,3,0,3,8,1270,0,2000,98115,47.6776,-122.318,1610,3090,4.97,0,165.78,0
578000,3,1.75,2120,10875,1,0,3,8,1540,580,1977,98146,47.504,-122.382,2460,11760,7.43,0,44.48,0
227950,3,1.5,1670,8230,1,0,5,7,1670,0,1954,98001,47.2613,-122.255,2077,4910,24.08,1,23.03,0
196000,3,2.25,2070,11576,2,0,3,7,2070,0,1974,98001,47.3417,-122.271,1890,7519,18.48,1,14.36,0
641000,2,1,1420,5332,1,0,3,8,1070,350,1953,98105,47.6694,-122.275,2400,5406,5.11,0,94.93,0
350000,3,1.5,1250,219978,1,0,4,6,1250,0,1980,98038,47.4056,-121.955,1930,210394,22.39,1,1.58,0
205000,3,1,940,7980,1,0,4,7,940,0,1960,98032,47.3838,-122.289,1150,8050,15.49,0,22.98,0
400000,3,1.75,1920,9102,1,0,3,7,1920,0,1968,98072,47.7487,-122.082,1920,9760,15.23,0,36.29,0
1030000,3,2.5,3545,9816,1,0,3,10,2610,935,2005,98027,47.5534,-122.078,3630,7704,12.38,1,77.09,0
505000,3,2,1260,5460,1,0,3,7,1260,0,1972,98034,47.7355,-122.18,1510,5460,11.39,0,75.15,0
475000,5,2.5,2340,7200,1,0,3,7,1300,1040,1975,98034,47.7206,-122.211,1930,7221,9.7,1,49.79,0
520000,3,2.25,2590,9263,1,0,5,8,1440,1150,1977,98028,47.7691,-122.262,2580,9450,11.71,0,43.87,0
1450000,3,4.5,3970,24920,2,0,3,10,3260,710,1977,98034,47.7183,-122.258,2610,13838,8.47,1,50.19,0
333500,3,1.75,1220,9732,1,0,3,7,1220,0,1965,98011,47.7736,-122.214,1630,10007,12.8,0,30.45,0
232000,3,1,1400,10403,1,0,4,6,1400,0,1976,98038,47.362,-122.029,1230,10209,22.01,1,19.66,0
691100,3,2.75,2360,16117,1,0,4,8,1710,650,1983,98006,47.5698,-122.121,2120,16117,10.15,1,37.4,0
