price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,price_per_sqft,total_sqft_larger_than_neighbours,is_renovated
315000.0,3,1.75,1580,11455,1.0,0,4,7,1200,380,1974,98059,47.4756,-122.147,1550,10650,12.48,24.17,0,0
255000.0,3,1.0,1230,10170,1.0,0,3,7,1230,0,1979,98045,47.4437,-121.772,1380,10098,28.42,22.37,0,0
693000.0,4,2.5,2460,4425,2.0,0,3,8,2460,0,2006,98052,47.7048,-122.109,2990,5659,12.41,100.65,0,0
780000.0,3,1.0,1660,4400,1.5,0,3,8,1460,200,1911,98112,47.6362,-122.302,1660,4400,2.5,128.71,0,0
237000.0,3,1.75,1270,8470,1.0,0,4,7,1270,0,1960,98198,47.4207,-122.29,1600,8470,12.96,24.33,0,0
425000.0,2,1.0,770,5040,1.0,0,3,5,770,0,1930,98144,47.5964,-122.299,1330,2580,1.68,73.15,0,0
369900.0,1,0.75,760,10079,1.0,1,5,5,760,0,1936,98070,47.4683,-122.438,1230,14267,10.72,34.13,0,0
290000.0,4,2.5,1700,7280,2.0,0,4,7,1700,0,1988,98031,47.4045,-122.171,1950,7475,15.82,32.29,0,0
285000.0,3,1.0,1120,10701,1.0,0,3,7,1120,0,1954,98106,47.5544,-122.358,1130,6350,3.77,24.11,0,0
415000.0,2,1.0,1070,4500,1.0,0,3,7,1070,0,1937,98115,47.6802,-122.29,1320,4465,5.47,74.51,0,0
272500.0,3,2.5,2070,9900,1.0,0,3,8,1420,650,1979,98023,47.2988,-122.371,2070,8250,21.3,22.77,0,0
436000.0,2,1.0,1040,7538,1.0,0,4,7,1040,0,1939,98133,47.7107,-122.352,1440,7530,7.27,50.83,0,0
210000.0,3,1.0,1700,11390,1.0,0,4,7,1700,0,1967,98003,47.3271,-122.323,1350,8164,19.28,16.04,0,0
236000.0,3,1.0,1300,5898,1.0,0,3,7,1300,0,1961,98178,47.5053,-122.255,1320,7619,7.84,32.79,0,0
331000.0,3,1.75,1080,1306,1.0,0,3,7,580,500,1954,98199,47.6601,-122.4,1440,2225,4.88,138.73,0,1
365000.0,3,2.5,2653,4510,2.0,0,3,8,2653,0,2006,98031,47.4145,-122.166,2653,4927,15.34,50.96,0,0
450000.0,3,2.0,2290,16258,1.0,0,5,8,2290,0,1960,98058,47.4672,-122.165,1660,10530,12.36,24.26,0,0
405000.0,3,1.75,2390,6000,1.0,0,3,6,1240,1150,1908,98118,47.5362,-122.268,2020,6000,5.68,48.27,0,0
304900.0,4,1.75,2600,11325,1.0,0,4,7,1610,990,1969,98031,47.3954,-122.206,1720,11088,15.7,21.9,0,0
170000.0,2,1.0,860,5265,1.0,0,3,6,860,0,1931,98178,47.5048,-122.272,1650,8775,7.54,27.76,1,0
330000.0,3,3.0,2420,13959,1.0,0,4,8,1740,680,1988,98028,47.7486,-122.23,2570,13300,10.92,20.15,0,0
370000.0,4,2.5,2720,8666,2.0,0,3,9,2720,0,1992,98030,47.3846,-122.169,2410,8100,17.09,32.5,0,0
467000.0,5,2.25,2500,13500,1.0,0,3,7,1850,650,1979,98072,47.7564,-122.144,2300,9750,13.56,29.19,0,0
405000.0,3,1.75,1670,6720,1.0,0,3,7,1140,530,1980,98034,47.7198,-122.193,1670,7320,10.17,48.27,0,0
500000.0,2,1.0,1640,14100,1.0,0,4,7,1140,500,1954,98006,47.5712,-122.143,1520,13527,9.13,31.77,0,0
389999.0,4,2.5,1890,15770,2.0,0,4,7,1890,0,1968,98166,47.4281,-122.343,2410,15256,12.31,22.08,0,0
630000.0,4,1.75,2950,9025,1.0,0,4,8,1780,1170,1975,98034,47.7128,-122.223,2120,9600,8.94,52.61,0,0
360000.0,4,2.5,2160,9528,2.0,0,3,9,2160,0,1992,98001,47.3341,-122.255,2280,9937,19.13,30.8,0,0
580000.0,4,3.0,3280,11060,2.0,0,3,8,2270,1010,1986,98056,47.5399,-122.181,2320,11004,8.4,40.45,0,0
550000.0,3,2.0,1970,4166,2.0,0,5,8,1270,700,1929,98126,47.5717,-122.375,2390,4166,3.11,89.63,0,0
265000.0,3,2.0,1320,8959,1.0,0,3,7,1320,0,1993,98042,47.3536,-122.144,1740,7316,19.53,25.78,0,0
446500.0,3,2.5,2650,7286,2.0,0,3,8,2650,0,1990,98059,47.5084,-122.154,2400,7220,10.7,44.94,0,0
404000.0,3,1.5,2030,8880,1.0,0,3,7,1330,700,1963,98108,47.5586,-122.311,2140,5592,3.43,37.03,0,0
267500.0,3,1.75,1590,11914,1.0,0,3,7,1090,500,1957,98188,47.4427,-122.274,1630,9052,11.61,19.81,0,0
335000.0,3,2.5,2440,7632,2.0,0,3,8,2440,0,1998,98003,47.3494,-122.301,2510,7903,17.79,33.26,0,0
576000.0,3,2.5,1940,9000,1.0,0,4,7,970,970,1948,98117,47.6933,-122.393,2190,7310,6.65,52.65,0,0
208633.0,3,2.5,2040,3810,2.0,0,3,8,2040,0,2006,98038,47.3537,-122.0,2370,4590,23.33,35.66,0,0
315000.0,3,2.25,2200,8750,1.0,0,4,7,1120,1080,1964,98166,47.476000000000006,-122.337,1460,10139,8.99,28.77,0,0
725000.0,3,1.75,1920,3300,1.0,0,4,8,960,960,1913,98112,47.6239,-122.298,1740,4000,2.0,138.89,0,0
550000.0,4,2.75,1800,7750,1.0,0,4,8,1400,400,1965,98177,47.7776,-122.384,1800,8275,12.08,57.59,0,0
610750.0,4,2.25,2180,7297,2.0,0,3,8,2180,0,1984,98074,47.6459,-122.058,2250,9781,13.05,64.45,0,0
550700.0,2,1.0,1010,5000,1.5,0,4,6,1010,0,1908,98105,47.6692,-122.297,1460,5000,4.65,91.63,0,0
665000.0,4,2.75,3320,10574,2.0,0,5,8,2220,0,1960,98056,47.5376,-122.18,2720,8330,8.52,47.86,0,0
834000.0,4,2.5,2370,4000,1.5,0,5,8,1980,390,1928,98144,47.601000000000006,-122.294,2440,5750,1.81,130.93,0,0
305000.0,4,2.25,1950,7700,1.0,0,3,8,1350,600,1979,98058,47.4441,-122.125,2150,7350,14.78,31.61,0,0
487000.0,3,2.0,2590,14052,1.0,0,5,8,1720,870,1948,98133,47.7357,-122.333,1570,8162,8.94,29.26,0,0
548000.0,2,1.0,1470,3864,1.0,0,4,7,1170,300,1916,98103,47.6638,-122.345,1570,3864,4.02,102.74,0,0
268750.0,4,1.0,800,8775,1.0,0,3,6,800,0,1943,98166,47.48,-122.336,1310,8775,8.72,28.07,0,0
819900.0,5,2.75,3150,7119,2.0,0,3,9,3150,0,2013,98052,47.6759,-122.151,1560,8384,9.7,79.84,0,0
520000.0,3,2.25,2030,16200,2.0,0,3,8,2030,0,1984,98027,47.5162,-122.057,2660,17958,14.24,28.52,0,0
230000.0,3,2.0,1450,11204,1.0,0,3,7,1450,0,2003,98001,47.2639,-122.252,1520,9518,23.93,18.18,0,0
240000.0,3,1.75,1510,10248,1.0,0,3,7,1510,0,1969,98023,47.2929,-122.371,1510,9753,21.71,20.41,0,0
232000.0,2,1.0,1240,12092,1.0,0,3,6,960,280,1922,98146,47.4957,-122.352,1820,7460,7.69,17.4,0,1
740000.0,4,2.0,2050,4400,1.5,0,4,9,2050,0,1922,98102,47.644,-122.319,2320,5500,2.68,114.73,0,0
186375.0,3,1.0,1000,7636,1.0,0,2,7,1000,0,1952,98166,47.472,-122.344,1150,7600,9.28,21.58,0,0
790000.0,3,2.25,2370,10289,1.0,0,4,9,1590,780,1977,98005,47.592,-122.166,2500,10004,7.8,62.41,0,0
880000.0,4,3.5,2800,6750,2.0,0,3,9,1890,910,1951,98105,47.669,-122.275,2370,6120,5.09,92.15,0,1
279000.0,6,1.75,2240,11180,2.0,0,4,7,2240,0,1955,98198,47.42,-122.323,1590,7955,12.86,20.79,0,0
295000.0,3,2.0,1810,10530,1.0,0,3,8,1810,0,1991,98022,47.1913,-122.012,1910,10450,32.32,23.91,0,0
640000.0,2,1.0,1070,5000,1.0,0,3,7,1070,0,1924,98103,47.6666,-122.331,1710,5000,4.17,105.44,0,0
940000.0,4,2.0,2490,9525,2.0,0,5,9,2490,0,1968,98040,47.5639,-122.217,2770,9525,6.1,78.24,0,0
260000.0,4,2.5,1960,5238,2.0,0,3,7,1960,0,2003,98038,47.3483,-122.052,1800,5894,22.09,36.12,0,0
559900.0,3,2.75,2930,5569,1.0,0,3,9,1860,1070,2004,98072,47.7648,-122.164,2580,11045,13.45,65.88,0,0
791500.0,4,2.0,1510,3500,1.5,0,5,7,1510,0,1911,98103,47.6794,-122.357,1820,3750,5.19,157.98,0,0
265000.0,3,1.75,1420,8250,1.0,0,3,7,1420,0,1954,98133,47.7535,-122.354,1740,8000,10.22,27.4,0,0
245000.0,3,1.75,1740,11547,1.0,0,3,7,1740,0,1954,98178,47.4945,-122.22,880,78408,9.32,18.44,0,0
684000.0,4,3.5,3040,8414,2.0,0,3,9,2420,620,2010,98059,47.5222,-122.157,3470,8066,10.01,59.72,0,0
425000.0,3,1.75,2500,6840,1.0,0,3,8,1300,1200,1957,98125,47.7222,-122.32,1580,8691,8.03,45.5,0,0
552250.0,4,2.5,2580,5823,2.0,0,3,8,2580,0,2002,98065,47.5374,-121.875,2380,5823,21.82,65.72,0,0
165000.0,4,1.0,1000,7134,1.0,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138,9.12,20.29,0,0
206600.0,3,2.0,1390,13464,1.0,0,4,7,1390,0,1987,98030,47.3581,-122.173,1720,12080,18.67,13.91,0,0
387000.0,4,1.75,2500,7690,1.0,0,3,7,1250,1250,1973,98155,47.7713,-122.307,2040,8646,11.46,37.98,0,0
299000.0,1,0.75,560,12120,1.0,0,3,4,560,0,1967,98014,47.675,-121.854,1300,19207,22.74,23.58,0,0
855000.0,4,2.75,2270,10460,2.0,0,3,9,2270,0,1965,98040,47.5603,-122.222,2610,10180,6.03,67.16,0,0
315000.0,3,1.0,1900,14400,1.0,0,4,7,1300,600,1954,98166,47.4147,-122.337,1940,14400,13.22,19.33,0,0
437500.0,2,1.0,990,3120,1.0,0,5,7,790,200,1907,98103,47.68,-122.353,1930,3120,5.19,106.45,0,0
375000.0,4,1.75,2200,7475,1.0,0,5,7,1100,1100,1955,98118,47.543,-122.28,1600,5766,4.99,38.76,0,0
300000.0,4,2.5,1910,4862,2.0,0,3,7,1910,0,2005,98038,47.3607,-122.034,2010,5091,21.93,44.3,0,0
420000.0,4,1.0,1750,9600,1.5,0,4,7,1750,0,1954,98006,47.5759,-122.137,1750,10530,9.32,37.0,0,0
679900.0,3,2.5,2440,5750,2.0,0,3,9,1980,460,2000,98116,47.565,-122.381,1520,5750,3.64,83.02,0,0
380000.0,5,2.5,2760,11340,2.0,0,4,9,2760,0,1978,98059,47.4769,-122.141,2470,11340,12.61,26.95,0,0
329500.0,4,2.5,1820,7912,2.0,0,3,7,1820,0,1994,98038,47.3845,-122.029,1820,8168,20.84,33.86,0,0
604950.0,3,2.5,2110,5608,1.0,0,3,8,1340,770,2013,98033,47.6743,-122.184,2040,9363,8.34,78.38,0,0
673000.0,4,2.5,2990,10400,2.0,0,3,9,2990,0,2002,98166,47.4508,-122.359,2140,17449,10.8,50.26,0,0
338000.0,4,3.0,2090,7500,1.0,0,3,7,1370,720,1986,98056,47.4888,-122.182,1810,7650,10.71,35.25,0,0
280000.0,3,2.25,1430,7222,2.0,0,3,7,1430,0,1993,98056,47.5112,-122.19,1430,7220,9.32,32.36,0,0
315000.0,4,2.25,2180,10754,1.0,0,5,7,1100,1080,1954,98133,47.7711,-122.341,1810,6929,11.39,24.35,0,0
297000.0,3,2.25,1450,7562,2.0,0,3,7,1450,0,1994,98056,47.5038,-122.189,1650,7625,9.72,32.96,0,0
450000.0,3,1.75,1640,13500,1.0,0,3,7,1110,530,1940,98125,47.7164,-122.304,1770,12600,7.72,29.72,0,0
275000.0,3,3.0,1590,7750,1.0,0,3,7,1060,530,1997,98038,47.3624,-122.045,1680,7500,21.51,29.44,0,0
595000.0,4,2.0,2020,2849,2.0,0,3,7,2020,0,1960,98115,47.6831,-122.329,1910,3120,5.31,122.2,0,0
435000.0,3,1.5,1300,3348,1.5,0,3,7,1300,0,1904,98144,47.592,-122.307,1590,2577,1.53,93.59,0,1
389000.0,4,2.25,2130,5337,2.0,0,3,7,2130,0,2001,98019,47.7237,-121.959,2300,6930,19.15,52.1,0,0
560000.0,4,2.25,2550,7800,1.0,0,3,8,1580,970,1968,98052,47.6283,-122.095,2420,8050,11.14,54.11,0,0
799000.0,4,2.25,2510,11585,2.0,0,4,8,2510,0,1969,98040,47.5483,-122.226,2450,9691,6.36,56.69,0,0
365500.0,3,2.0,1410,9600,1.0,0,4,7,1410,0,1983,98072,47.7591,-122.146,1410,9600,13.65,33.2,0,0
252350.0,3,2.0,1650,7352,1.0,0,3,7,1160,490,1979,98058,47.4612,-122.169,1710,7350,12.57,28.03,0,0
403950.0,4,2.5,2120,13780,2.0,0,3,8,2120,0,1993,98146,47.4987,-122.365,1880,12000,7.58,25.41,0,0
385000.0,4,1.5,2040,10726,1.0,0,3,7,1380,660,1954,98177,47.772,-122.358,1610,10020,11.51,30.16,0,0
345000.0,4,1.0,1550,7620,1.5,0,3,7,1550,0,1957,98106,47.5287,-122.35,1450,7620,5.42,37.62,0,0
490000.0,3,2.75,1980,3128,2.0,0,4,9,1980,0,1979,98008,47.6109,-122.114,1950,2856,10.16,95.93,0,0
330000.0,2,1.0,1220,10000,1.0,0,5,7,1220,0,1950,98028,47.7405,-122.241,2000,9600,10.19,29.41,0,0
530000.0,5,2.25,2720,8800,1.0,0,4,7,1500,1220,1958,98008,47.5976,-122.118,2110,8800,9.99,46.01,0,0
378750.0,3,2.5,2160,3000,1.5,0,3,7,1260,900,1909,98118,47.5644,-122.289,1060,3500,3.52,73.4,0,1
269900.0,4,1.75,1530,8750,1.5,0,4,7,1530,0,1968,98058,47.4556,-122.157,1390,8750,13.22,26.25,0,0
557000.0,3,3.5,1710,2096,2.0,0,3,8,1290,420,2008,98122,47.6055,-122.305,1630,1543,1.26,146.35,0,0
352000.0,2,1.0,940,5000,1.0,0,4,7,940,0,1937,98117,47.6879,-122.385,1560,4500,6.15,59.26,0,0
322500.0,4,2.5,1820,6753,2.0,0,3,7,1820,0,1994,98038,47.3845,-122.032,1820,7107,20.74,37.62,0,0
650000.0,3,3.25,1510,2000,2.0,0,3,9,1330,180,2001,98116,47.5815,-122.402,1510,1352,3.67,185.19,0,0
450000.0,3,2.0,1290,1213,3.0,0,3,8,1290,0,2001,98103,47.6609,-122.344,1290,3235,3.82,179.78,1,0
278500.0,3,2.0,1570,5250,1.0,0,3,7,1570,0,1998,98092,47.3163,-122.188,1570,5250,21.12,40.84,0,0
364950.0,4,2.5,1930,6957,2.0,0,3,8,1930,0,1995,98055,47.4309,-122.191,2090,6996,13.78,41.07,0,0
268000.0,3,2.5,1550,8134,2.0,0,3,7,1550,0,1991,98031,47.404,-122.191,1550,8134,15.43,27.67,0,0
577500.0,3,2.5,2000,7251,2.0,0,3,9,2000,0,1995,98034,47.7067,-122.2,2450,8118,9.27,62.43,0,0
339000.0,4,1.5,2390,7480,1.5,0,3,7,2390,0,1920,98178,47.504,-122.227,2850,6867,8.59,34.35,0,0
423000.0,4,2.25,2200,9351,1.0,0,5,7,1290,910,1962,98133,47.7448,-122.333,1910,8660,9.57,36.62,0,0
355000.0,3,2.25,1860,5028,2.0,0,3,8,1860,0,2012,98019,47.7318,-121.982,2320,5465,18.44,51.54,0,0
482000.0,2,1.0,950,3960,1.0,0,3,7,950,0,1941,98103,47.6885,-122.337,1320,4050,5.69,98.17,0,0
625000.0,3,1.75,1600,9135,1.0,0,5,7,1600,0,1955,98006,47.5724,-122.179,1580,9800,7.5,58.22,0,0
538000.0,3,2.5,2250,11632,2.0,0,3,8,2250,0,1988,98056,47.5272,-122.169,2360,11632,9.35,38.76,0,0
380000.0,3,2.5,2280,10255,2.0,0,4,8,2280,0,1985,98058,47.4334,-122.161,2310,10094,14.35,30.32,0,0
375000.0,2,1.0,940,5120,1.0,0,3,7,940,0,1909,98122,47.6073,-122.308,1300,5120,1.12,61.88,0,0
245000.0,3,2.5,1530,8500,1.0,0,5,7,1030,500,1996,98038,47.3592,-122.046,1850,8140,21.66,24.43,0,0
397000.0,4,2.0,1440,7680,1.0,0,3,7,1200,240,1971,98034,47.7245,-122.2,1460,9660,10.22,43.53,0,0
365000.0,3,2.5,2200,4052,2.0,0,3,8,2200,0,2005,98058,47.4362,-122.178,2310,5082,13.76,58.38,0,0
328500.0,4,3.0,2290,8250,2.0,0,3,9,2290,0,1990,98042,47.3739,-122.156,2290,8250,18.02,31.17,0,0
1000000.0,4,2.5,2610,3277,1.5,0,5,8,1920,690,1922,98103,47.6636,-122.33,1810,3277,3.96,169.87,0,0
237000.0,3,2.5,1490,2138,2.0,0,3,7,1490,0,2005,98055,47.4324,-122.197,1490,2094,13.55,65.33,0,0
525000.0,4,2.5,2450,5280,2.0,0,3,8,2450,0,2003,98011,47.7734,-122.224,2300,4674,12.59,67.92,0,0
749000.0,4,2.5,1710,9627,1.0,0,3,9,1440,270,1976,98006,47.559,-122.164,2140,9131,8.48,66.07,0,1
843000.0,3,2.5,3130,8750,2.0,0,3,10,3130,0,1991,98052,47.6954,-122.103,2860,9003,12.31,70.96,0,0
438000.0,2,2.0,1270,1372,3.0,0,3,8,1270,0,2000,98115,47.6776,-122.318,1610,3090,4.97,165.78,1,0
578000.0,3,1.75,2120,10875,1.0,0,3,8,1540,580,1977,98146,47.504,-122.382,2460,11760,7.43,44.48,0,0
227950.0,3,1.5,1670,8230,1.0,0,5,7,1670,0,1954,98001,47.2613,-122.255,2077,4910,24.08,23.03,0,0
196000.0,3,2.25,2070,11576,2.0,0,3,7,2070,0,1974,98001,47.3417,-122.271,1890,7519,18.48,14.36,0,0
641000.0,2,1.0,1420,5332,1.0,0,3,8,1070,350,1953,98105,47.6694,-122.275,2400,5406,5.11,94.93,0,0
205000.0,3,1.0,940,7980,1.0,0,4,7,940,0,1960,98032,47.3838,-122.289,1150,8050,15.49,22.98,0,0
400000.0,3,1.75,1920,9102,1.0,0,3,7,1920,0,1968,98072,47.7487,-122.082,1920,9760,15.23,36.29,0,0
1030000.0,3,2.5,3545,9816,1.0,0,3,10,2610,935,2005,98027,47.5534,-122.078,3630,7704,12.38,77.09,0,0
505000.0,3,2.0,1260,5460,1.0,0,3,7,1260,0,1972,98034,47.7355,-122.18,1510,5460,11.39,75.15,0,0
475000.0,5,2.5,2340,7200,1.0,0,3,7,1300,1040,1975,98034,47.7206,-122.211,1930,7221,9.7,49.79,0,0
520000.0,3,2.25,2590,9263,1.0,0,5,8,1440,1150,1977,98028,47.7691,-122.262,2580,9450,11.71,43.87,0,0
333500.0,3,1.75,1220,9732,1.0,0,3,7,1220,0,1965,98011,47.7736,-122.214,1630,10007,12.8,30.45,0,0
232000.0,3,1.0,1400,10403,1.0,0,4,6,1400,0,1976,98038,47.362,-122.029,1230,10209,22.01,19.66,0,0
691100.0,3,2.75,2360,16117,1.0,0,4,8,1710,650,1983,98006,47.5698,-122.121,2120,16117,10.15,37.4,0,0
811000.0,3,1.75,1870,9897,1.0,0,4,8,1870,0,1960,98040,47.5505,-122.221,1900,10005,6.45,68.92,0,0
551000.0,3,2.5,2830,5802,2.0,0,3,9,2830,0,2001,98028,47.7605,-122.234,2500,5788,11.59,63.83,0,0
496500.0,3,2.5,2260,3640,2.0,0,3,8,2260,0,1994,98072,47.7356,-122.157,2350,3710,12.09,84.15,0,0
255000.0,3,1.75,1240,8659,1.0,0,5,7,1240,0,1986,98042,47.3663,-122.089,1490,8223,20.08,25.76,0,0
348000.0,3,2.25,2570,8491,2.0,0,4,8,2570,0,1989,98042,47.3759,-122.125,2400,8049,18.61,31.46,0,0
230000.0,3,2.0,1510,3413,2.0,0,3,7,1510,0,1985,98031,47.3912,-122.167,1570,3777,16.72,46.72,0,0
359500.0,4,2.25,2390,11250,2.0,0,3,9,2390,0,1988,98023,47.3305,-122.371,2480,11250,19.12,26.36,0,0
330000.0,3,1.0,980,7000,1.0,0,3,6,980,0,1953,98133,47.7617,-122.357,1220,7000,10.8,41.35,0,0
80000.0,1,0.75,430,5050,1.0,0,2,4,430,0,1912,98014,47.6499,-121.909,1200,7500,19.92,14.6,0,0
465000.0,3,1.75,1480,6360,1.0,0,3,7,1480,0,1954,98133,47.7311,-122.353,1480,6360,8.68,59.31,0,0
325000.0,4,2.5,1850,7324,2.0,0,3,8,1850,0,1997,98042,47.3701,-122.107,2100,7329,19.39,35.43,0,0
342500.0,3,2.5,1810,5192,2.0,0,3,8,1810,0,1993,98038,47.3724,-122.042,1810,6200,21.07,48.91,0,0
290900.0,2,2.0,1610,17600,2.0,0,3,6,1610,0,1930,98178,47.4855,-122.266,1310,12950,8.88,15.14,0,1
520000.0,4,2.25,1890,3006,2.0,0,3,7,1890,0,2003,98029,47.5461,-121.998,1580,3000,16.11,106.21,0,0
460000.0,3,2.5,1610,2527,2.0,0,3,9,1080,530,2005,98118,47.5674,-122.29,1610,4173,3.32,111.19,0,0
438924.0,3,1.5,1050,4590,1.0,0,3,7,850,200,1949,98115,47.6943,-122.29,1770,5400,6.39,77.82,0,0
315000.0,2,1.0,630,6550,1.0,0,3,5,630,0,1918,98126,47.5486,-122.38,1420,6550,4.56,43.87,0,0
590000.0,4,2.75,2910,10650,1.0,0,3,8,1780,1130,1975,98033,47.6658,-122.188,2920,10988,7.87,43.51,0,0
378500.0,4,1.75,1700,8640,1.0,0,3,7,850,850,1955,98006,47.5772,-122.153,1620,9000,8.58,36.61,0,0
328500.0,3,2.5,1950,8130,2.0,0,4,9,1950,0,1990,98042,47.3875,-122.161,2350,7691,17.08,32.59,0,0
849950.0,3,3.0,2990,9773,2.0,0,4,8,2990,0,1973,98005,47.6344,-122.174,2230,11553,7.61,66.59,0,0
525000.0,3,1.5,1350,6000,1.0,0,3,7,900,450,1950,98136,47.5275,-122.391,1730,6012,6.09,71.43,0,0
295000.0,4,2.5,2160,7725,1.0,0,4,8,1460,700,1978,98023,47.3078,-122.378,2060,8250,20.71,29.84,0,0
207950.0,2,2.0,890,5000,1.0,0,3,6,890,0,1917,98118,47.5158,-122.264,1860,5000,7.0,35.31,0,0
699900.0,4,2.75,2810,7302,2.0,0,3,9,2810,0,2002,98075,47.5985,-121.977,2820,7302,16.54,69.21,0,0
452000.0,4,1.5,1580,7350,1.0,0,4,7,960,620,1963,98052,47.6734,-122.154,1560,7350,9.5,50.62,0,0
370000.0,3,2.0,1680,5036,1.0,0,4,7,1680,0,1987,98055,47.4734,-122.186,1680,4921,11.42,55.09,0,0
232000.0,3,1.75,1300,11230,1.0,0,5,7,1300,0,1968,98042,47.3811,-122.087,1300,10794,19.3,18.52,0,0
669950.0,5,2.5,2820,14062,2.0,0,4,7,2380,440,1960,98034,47.7081,-122.215,1910,10392,8.9,39.68,0,0
397500.0,3,2.0,1510,6710,1.0,0,3,7,1070,440,1972,98034,47.7193,-122.216,1660,6600,9.49,48.36,0,0
490000.0,2,2.5,1230,1391,2.0,0,3,8,870,360,2004,98112,47.6192,-122.301,1240,1350,1.7,186.95,0,0
725000.0,4,2.0,2110,4140,2.0,0,3,9,1710,400,1925,98116,47.5836,-122.387,1440,4420,2.99,116.0,0,1
625000.0,2,1.5,1490,5750,1.5,0,4,7,1190,300,1900,98116,47.5872,-122.39,1590,4025,3.0,86.33,0,0
437500.0,3,2.5,2120,4500,2.0,0,3,7,2120,0,2000,98065,47.5322,-121.88,2530,4816,21.67,66.09,0,0
650000.0,4,2.5,3180,5438,2.0,0,3,9,3180,0,2003,98065,47.5416,-121.864,3030,5335,22.26,75.42,0,0
475000.0,2,1.0,1490,3825,1.0,0,3,7,860,630,1929,98117,47.6799,-122.381,1460,3825,5.57,89.37,0,0
342000.0,3,2.0,1930,11947,1.0,0,4,8,1930,0,1966,98042,47.3672,-122.151,2200,12825,18.54,24.65,0,0
280000.0,3,1.5,1670,11610,1.0,0,4,7,1670,0,1963,98055,47.4404,-122.191,1930,10200,13.2,21.08,0,0
240000.0,2,1.75,1330,7200,1.0,0,3,7,1330,0,1993,98188,47.4467,-122.281,1450,11682,11.27,28.14,0,0
529000.0,3,1.0,1210,3328,1.5,0,4,7,1210,0,1924,98107,47.6729,-122.363,1640,3333,4.82,116.57,0,0
442000.0,3,1.0,1190,5100,1.0,0,4,7,1030,160,1941,98136,47.5346,-122.385,1690,5100,5.52,70.27,0,0
615000.0,2,1.0,1540,6872,1.0,0,4,7,820,0,1946,98119,47.6454,-122.373,1420,5538,3.31,73.11,0,0
585000.0,4,1.75,2430,7559,1.0,0,4,8,1580,850,1981,98052,47.7206,-122.11,1980,8750,13.0,58.56,0,0
480000.0,4,2.5,2600,7787,2.0,0,3,8,2600,0,2005,98059,47.4877,-122.139,2830,7787,12.16,46.21,0,0
290000.0,4,1.0,1330,8184,1.5,0,3,7,1330,0,1949,98133,47.7343,-122.347,1220,660,8.87,30.48,0,0
615000.0,3,1.75,1900,5000,1.0,0,5,7,950,950,1951,98116,47.5789,-122.393,1770,5000,3.41,89.13,0,0
300000.0,2,1.0,1100,7680,1.0,0,4,7,1100,0,1950,98133,47.7439,-122.339,1460,7680,9.51,34.17,0,0
750000.0,3,2.5,2400,7745,2.0,0,3,9,2400,0,2001,98033,47.6734,-122.173,2080,8615,8.74,73.93,0,0
288000.0,3,1.0,1190,7560,1.0,0,5,6,1190,0,1958,98058,47.452,-122.177,1190,7560,12.87,32.91,0,0
190000.0,2,1.0,630,6000,1.0,0,3,6,630,0,1943,98178,47.4973,-122.221,1470,6840,9.13,28.66,0,1
515000.0,5,3.0,2530,5105,1.0,0,3,8,1520,1010,2005,98133,47.7546,-122.341,2290,4011,10.25,67.45,0,0
235000.0,4,1.5,1690,11054,1.0,0,4,5,1690,0,1930,98055,47.4667,-122.215,1690,9040,11.07,18.44,0,0
275000.0,2,1.0,940,5000,1.0,0,3,6,940,0,1951,98126,47.5186,-122.374,940,5000,6.36,46.3,0,0
727500.0,2,2.0,1240,9119,1.0,0,4,7,1240,0,1952,98004,47.6221,-122.193,1380,9121,6.57,70.23,0,0
650000.0,4,2.5,3040,6587,2.0,0,3,7,3040,0,2003,98053,47.683,-122.039,2740,6587,14.63,67.52,0,0
365000.0,4,1.0,1590,7085,1.5,0,3,6,1590,0,1944,98125,47.7315,-122.305,1320,7085,8.74,42.07,0,0
270500.0,3,2.5,1780,7848,1.0,0,3,7,1320,460,1978,98038,47.3608,-122.056,1680,7848,21.29,28.1,0,0
200000.0,2,1.5,1360,1898,2.0,0,3,7,1360,0,1978,98092,47.2852,-122.19,1360,1898,23.14,61.39,0,0
160000.0,3,1.5,1010,9600,1.0,0,4,7,1010,0,1962,98198,47.4097,-122.316,1400,9660,13.59,15.08,0,0
204000.0,3,1.0,1040,7405,1.0,0,4,6,1040,0,1971,98010,47.3105,-122.021,1580,7405,25.06,24.16,0,0
358000.0,3,2.25,1610,6655,2.0,0,4,7,1610,0,1985,98058,47.4296,-122.161,1780,7529,14.57,43.32,0,0
452000.0,4,1.75,1570,8268,1.0,0,3,7,1570,0,1979,98011,47.7373,-122.197,1870,8190,11.02,45.94,0,0
595000.0,2,2.0,1510,4000,1.0,0,4,7,1010,500,1900,98103,47.6582,-122.345,1920,4000,3.64,107.99,0,0
249000.0,3,2.0,1360,6082,1.0,0,3,7,1360,0,1994,98042,47.3577,-122.16,1360,6987,18.94,33.46,0,0
346900.0,4,2.5,1970,5106,2.0,0,3,8,1970,0,1999,98055,47.449,-122.205,2230,5109,12.37,49.02,0,0
